time,views
1722742253.2877564,12031198.0
1722742263.7331576,12031306.0
1722742273.563207,12031468.0
1722742283.3934853,12031558.0
1722742293.8385348,12031756.0
1722742303.6686206,12031954.0
1722742313.8063755,12032107.0
1722742323.3296044,12032242.0
1722742333.4715428,12032440.0
1722742342.9906456,12032647.0
1722742353.742125,12032764.0
1722742363.5727983,12032926.0
1722742373.4036183,12033133.0
1722742383.540903,12033250.0
1722742393.678494,12033412.0
1722742403.5092957,12033619.0
1722742413.6465483,12033745.0
1722742423.4777613,12033898.0
1722742433.6152048,12034123.0
1722742443.7529972,12034150.0
1722742453.5830753,12034384.0
1722742463.4134765,12034492.0
1722742473.857965,12034672.0
1722742482.7674143,12034879.0
1722742493.8264918,12035032.0
1722742503.6570323,12035167.0
1722742513.487572,12035365.0
1722742523.1536658,12035581.0
1722742532.832362,12035671.0
1722742543.2857103,12035860.0
1722742553.7308145,12036058.0
1722742563.8687015,12036184.0
1722742573.6989267,12036355.0
1722742583.8365183,12036562.0
1722742593.6672661,12036688.0
1722742603.8047087,12036841.0
1722742613.636369,12037057.0
1722742623.3081944,12037165.0
1722742633.6034846,12037327.0
1722742643.741068,12037417.0
1722742653.2643783,12037570.0
1722742663.7094557,12037804.0
1722742673.5394163,12037948.0
1722742683.6771913,12038092.0
1722742693.5083377,12038290.0
1722742703.645197,12038434.0
1722742713.782897,12038596.0
1722742723.3062155,12038785.0
1722742733.750993,12038983.0
1722742743.274909,12039118.0
1722742753.104571,12039280.0
1722742763.8571281,12039487.0
1722742773.7281227,12039613.0
1722742783.8249931,12039766.0
1722742793.6556997,12039991.0
1722742803.7931356,12040099.0
1722742813.6236064,12040261.0
1722742823.7609508,12040351.0
1722742833.1452584,12040513.0
1722742843.072657,12040756.0
1722742853.866832,12040900.0
1722742863.697376,12041053.0
1722742873.2205458,12041251.0
1722742883.6654968,12041404.0
1722742893.8025947,12041548.0
1722742903.6333888,12041737.0
1722742913.463958,12041944.0
1722742923.6017275,12042088.0
1722742933.73956,12042259.0
1722742943.5704951,12042466.0
1722742953.7079856,12042592.0
1722742963.8451645,12042745.0
1722742973.6750388,12042961.0
1722742983.8182046,12042997.0
1722742993.6436431,12043231.0
1722743003.474146,12043330.0
1722743013.6116848,12043528.0
1722743023.749386,12043717.0
1722743033.5798712,12043861.0
1722743043.7174537,12044005.0
1722743053.54879,12044203.0
1722743063.6854928,12044410.0
1722743073.8234115,12044545.0
1722743083.6535082,12044698.0
1722743093.791108,12044905.0
1722743103.6218395,12045013.0
1722743113.7601259,12045184.0
1722743123.2824478,12045274.0
1722743133.7277083,12045517.0
1722743143.5586627,12045670.0
1722743153.388514,12045760.0
1722743163.8337326,12045913.0
1722743173.0511496,12046138.0
1722743183.8047807,12046246.0
1722743193.6319604,12046462.0
1722743203.769872,12046660.0
1722743213.2923985,12046804.0
1722743223.7376432,12046948.0
1722743233.5681632,12047146.0
1722743243.70562,12047299.0
1722743253.843311,12047443.0
1722743263.6739714,12047632.0
1722743273.8110003,12047839.0
1722743283.641954,12047947.0
1722743293.7796013,12048118.0
1722743303.6101289,12048325.0
1722743313.7476826,12048451.0
1722743322.9637005,12048577.0
1722743333.7158973,12048811.0
1722743343.546541,12048847.0
1722743353.6842868,12049063.0
1722743363.8219616,12049180.0
1722743373.6521275,12049333.0
1722743383.7901442,12049576.0
1722743393.6201928,12049720.0
1722743403.757898,12049864.0
1722743413.2810361,12050062.0
1722743423.725752,12050215.0
1722743433.5562801,12050359.0
1722743443.3870208,12050548.0
1722743453.2775083,12050755.0
1722743463.1982343,12050863.0
1722743473.185678,12050998.0
1722743483.6309333,12051250.0
1722743493.767706,12051367.0
1722743503.5992763,12051520.0
1722743513.7364526,12051610.0
1722743523.1204195,12051763.0
1722743533.0903895,12051979.0
1722743543.842169,12052096.0
1722743553.3649092,12052249.0
1722743563.5029125,12052492.0
1722743573.6405365,12052591.0
1722743583.471104,12052780.0
1722743593.4439342,12052978.0
1722743603.7465684,12053131.0
1722743613.2695854,12053275.0
1722743623.7144392,12053464.0
1722743633.5450475,12053662.0
1722743643.3750298,12053788.0
1722743653.2055376,12053977.0
1722743663.650486,12054175.0
1722743673.7883358,12054319.0
1722743683.6189744,12054472.0
1722743693.761194,12054679.0
1722743703.117589,12054715.0
1722743713.724435,12054931.0
1722743723.2479591,12055048.0
1722743733.3853364,12055201.0
1722743743.8302724,12055435.0
1722743753.6607442,12055534.0
1722743763.7985523,12055714.0
1722743773.1256201,12055921.0
1722743783.766341,12056065.0
1722743793.2895372,12056218.0
1722743803.7344782,12056407.0
1722743813.5649855,12056614.0
1722743823.7029572,12056695.0
1722743832.84905,12056902.0
1722743842.7492614,12057091.0
1722743853.8089118,12057226.0
1722743863.3314726,12057379.0
1722743873.7766106,12057586.0
1722743883.299773,12057703.0
1722743893.7445698,12057865.0
1722743903.5751262,12057955.0
1722743912.664321,12058108.0
1722743923.5431826,12058333.0
1722743933.3737814,12058441.0
1722743943.8184838,12058621.0
1722743952.8570895,12058837.0
1722743963.172504,12058936.0
1722743973.6171002,12059134.0
1722743983.7545917,12059323.0
1722743993.58515,12059467.0
1722744003.7226615,12059611.0
1722744013.2461958,12059809.0
1722744023.690858,12060007.0
1722744033.5213604,12060142.0
1722744043.3518112,12060295.0
1722744053.7982044,12060502.0
1722744063.627244,12060619.0
1722744072.631872,12060745.0
1722744083.5956883,12060871.0
1722744093.7328055,12061024.0
1722744103.5634856,12061249.0
1722744113.7008789,12061357.0
1722744123.8386576,12061537.0
1722744133.6688325,12061753.0
1722744143.8065395,12061906.0
1722744153.6369581,12062059.0
1722744163.774547,12062248.0
1722744173.2982314,12062401.0
1722744183.74304,12062536.0
1722744192.9596362,12062734.0
1722744203.7108562,12062941.0
1722744213.5417025,12063058.0
1722744223.6794841,12063220.0
1722744233.8168705,12063427.0
1722744243.6475427,12063463.0
1722744253.7851198,12063688.0
1722744263.6150866,12063796.0
1722744273.7528777,12063949.0
1722744282.6621914,12064183.0
1722744293.7207644,12064282.0
1722744302.9374585,12064462.0
1722744313.6892464,12064669.0
1722744323.8265808,12064777.0
1722744333.6572511,12064975.0
1722744343.4879434,12065164.0
1722744353.6254547,12065308.0
1722744363.4560287,12065452.0
1722744373.5936294,12065659.0
1722744383.1644685,12065857.0
1722744393.2547235,12065956.0
1722744403.6992767,12066145.0
1722744413.8366024,12066352.0
1722744423.2009914,12066433.0
1722744433.8051362,12066604.0
1722744443.6355026,12066730.0
1722744453.4657028,12066883.0
1722744463.2960773,12067099.0
1722744473.4351988,12067216.0
1722744483.5713918,12067369.0
1722744493.0949547,12067594.0
1722744503.8469808,12067702.0
1722744513.6771374,12067891.0
1722744523.8152905,12068089.0
1722744533.6460214,12068233.0
1722744543.7832105,12068377.0
1722744553.3063548,12068575.0
1722744563.4440095,12068728.0
1722744573.581849,12068872.0
1722744583.7193904,12069061.0
1722744593.549821,12069277.0
1722744603.6876502,12069376.0
1722744613.8249264,12069547.0
1722744623.3484797,12069754.0
1722744633.7929246,12069808.0
1722744643.6235893,12070024.0
1722744653.761934,12070150.0
1722744663.5915837,12070303.0
1722744673.7292314,12070528.0
1722744683.5601895,12070636.0
1722744693.6807055,12070825.0
1722744703.8352509,12071023.0
1722744713.665924,12071122.0
1722744723.4315078,12071311.0
1722744733.6336312,12071509.0
1722744743.7713711,12071662.0
1722744753.438426,12071815.0
1722744763.7411468,12072004.0
1722744773.570564,12072202.0
1722744783.707618,12072292.0
1722744793.5383935,12072490.0
1722744803.187335,12072697.0
1722744813.8127635,12072742.0
1722744823.6439483,12072958.0
1722744833.781541,12073084.0
1722744843.6119826,12073237.0
1722744853.1351333,12073462.0
1722744863.5798674,12073570.0
1722744873.717607,12073732.0
1722744883.5479715,12073957.0
1722744893.685564,12074056.0
1722744903.5162623,12074236.0
1722744913.653899,12074443.0
1722744923.7949057,12074596.0
1722744933.621554,12074740.0
1722744943.7601361,12074929.0
1722744953.5899992,12075127.0
1722744963.7275674,12075217.0
1722744972.9435477,12075370.0
1722744983.6958926,12075613.0
1722744993.5025263,12075658.0
1722745003.3568888,12075883.0
1722745013.801548,12076000.0
1722745023.632159,12076153.0
1722745033.1554859,12076396.0
1722745043.600022,12076504.0
1722745053.7455354,12076675.0
1722745063.5683906,12076900.0
1722745073.7055829,12076999.0
1722745083.536358,12077179.0
1722745093.3666792,12077395.0
1722745103.8116329,12077539.0
1722745113.6422694,12077710.0
1722745123.4725804,12077908.0
1722745133.6103215,12078052.0
1722745143.748016,12078196.0
1722745153.2454164,12078394.0
1722745163.4085405,12078547.0
1722745173.8537788,12078637.0
1722745183.3767602,12078853.0
1722745193.8216107,12078988.0
1722745203.6523242,12079141.0
1722745213.790272,12079348.0
1722745223.6199627,12079474.0
1722745233.7581174,12079636.0
1722745243.5885885,12079852.0
1722745253.7261865,12079960.0
1722745263.5565813,12080140.0
1722745273.6943963,12080347.0
1722745283.5246942,12080446.0
1722745293.66227,12080644.0
1722745303.1478443,12080842.0
1722745313.6304083,12080986.0
1722745323.4609103,12081130.0
1722745332.9846916,12081247.0
1722745343.5739057,12081535.0
1722745353.5671794,12081634.0
1722745363.5435402,12081823.0
1722745373.841921,12081904.0
1722745383.672412,12082066.0
1722745392.8881183,12082273.0
1722745403.640466,12082399.0
1722745413.7782671,12082561.0
1722745423.6085887,12082768.0
1722745433.4390838,12082894.0
1722745443.576441,12083047.0
1722745453.407428,12083281.0
1722745463.3727767,12083389.0
1722745473.68243,12083578.0
1722745483.8201191,12083785.0
1722745493.650326,12083929.0
1722745503.7882683,12084073.0
1722745513.0044458,12084181.0
1722745523.756129,12084424.0
1722745533.5871983,12084568.0
1722745543.4176116,12084757.0
1722745553.3767335,12084847.0
1722745563.692548,12085000.0
1722745573.4728642,12085207.0
1722745583.3537188,12085324.0
1722745593.7983572,12085495.0
1722745603.6301656,12085711.0
1722745613.2282681,12085828.0
1722745623.597085,12085981.0
1722745633.7342932,12086206.0
1722745643.5648088,12086314.0
1722745653.7025187,12086503.0
1722745663.8404436,12086701.0
1722745673.6706245,12086845.0
1722745683.808778,12086989.0
1722745693.6390688,12087187.0
1722745703.7765975,12087340.0
1722745713.606969,12087484.0
1722745723.445715,12087673.0
1722745733.5753858,12087727.0
1722745743.7132251,12087916.0
1722745753.850487,12088123.0
1722745763.6808681,12088240.0
1722745773.8192313,12088411.0
1722745783.649076,12088618.0
1722745793.7866533,12088735.0
1722745803.617218,12088888.0
1722745813.7550297,12089113.0
1722745823.5853024,12089221.0
1722745833.7228343,12089410.0
1722745843.5533595,12089608.0
1722745853.6905987,12089707.0
1722745863.8286943,12089896.0
1722745873.6589377,12090094.0
1722745883.7970312,12090247.0
1722745893.6274102,12090391.0
1722745903.7648802,12090580.0
1722745913.595535,12090634.0
1722745923.1184082,12090823.0
1722745933.5635831,12091021.0
1722745943.5269642,12091147.0
1722745953.8385334,12091309.0
1722745963.6691563,12091516.0
1722745973.807178,12091642.0
1722745983.0230916,12091813.0
1722745993.7761824,12092047.0
1722746003.6053061,12092155.0
1722746013.435731,12092317.0
1722746023.573526,12092533.0
1722746033.7109528,12092641.0
1722746043.8487632,12092821.0
1722746053.679613,12093028.0
1722746063.817163,12093172.0
1722746073.6480887,12093343.0
1722746082.793245,12093442.0
1722746093.3105152,12093676.0
1722746103.7531548,12093766.0
1722746113.5836763,12093964.0
1722746123.7213624,12094108.0
1722746133.5519803,12094270.0
1722746143.0751781,12094477.0
1722746153.8273096,12094603.0
1722746163.670609,12094756.0
1722746173.7950492,12094972.0
1722746183.6255856,12095098.0
1722746193.763172,12095260.0
1722746203.5937247,12095476.0
1722746212.5982456,12095584.0
1722746223.153239,12095773.0
1722746233.1690223,12095971.0
1722746243.837181,12096079.0
1722746253.6674309,12096268.0
1722746263.8051922,12096466.0
1722746273.6356034,12096610.0
1722746283.7732396,12096754.0
1722746293.603917,12096952.0
1722746303.1270893,12097006.0
1722746313.5724874,12097195.0
1722746323.7094498,12097420.0
1722746333.8472986,12097537.0
1722746343.6776278,12097699.0
1722746353.815232,12097915.0
1722746363.645908,12098032.0
1722746373.4760563,12098194.0
1722746383.613711,12098410.0
1722746393.7515194,12098518.0
1722746403.582253,12098671.0
1722746412.7981665,12098905.0
1722746423.857173,12099004.0
1722746433.687881,12099193.0
1722746443.8254545,12099391.0
1722746453.348765,12099490.0
1722746463.794086,12099679.0
1722746473.623884,12099877.0
1722746483.454433,12099931.0
1722746493.592227,12100120.0
1722746503.7304025,12100327.0
1722746513.5603867,12100426.0
1722746523.6976473,12100615.0
1722746533.8354912,12100831.0
1722746542.840711,12100939.0
1722746553.8038392,12101119.0
1722746563.6340244,12101335.0
1722746573.4649715,12101443.0
1722746583.6022353,12101596.0
1722746593.741029,12101830.0
1722746603.2630994,12101929.0
1722746613.7079816,12102118.0
1722746623.8462615,12102316.0
1722746633.3691897,12102415.0
1722746643.8140695,12102604.0
1722746653.6445096,12102802.0
1722746663.7823977,12102856.0
1722746673.6124344,12103045.0
1722746683.750232,12103252.0
1722746693.2733383,12103342.0
1722746703.718217,12103531.0
1722746713.2414103,12103747.0
1722746723.071719,12103864.0
1722746733.8236513,12104044.0
1722746743.3503757,12104251.0
1722746753.7916076,12104377.0
1722746763.6221817,12104530.0
1722746773.7601385,12104764.0
1722746783.5906065,12104863.0
1722746793.7283587,12105061.0
1722746803.5585482,12105259.0
1722746813.3891943,12105358.0
1722746823.834284,12105556.0
1722746833.3576076,12105745.0
1722746842.930699,12105817.0
1722746853.1891992,12106006.0
1722746863.6112092,12106168.0
1722746873.6017199,12106303.0
1722746883.738082,12106510.0
1722746893.5686846,12106726.0
1722746903.399407,12106825.0
1722746913.8441377,12107032.0
1722746923.6745856,12107239.0
1722746933.5051126,12107356.0
1722746943.643257,12107509.0
1722746953.780171,12107734.0
1722746963.6113987,12107851.0
1722746973.4419024,12108013.0
1722746983.8860958,12108229.0
1722746993.7165387,12108337.0
1722747003.5474699,12108526.0
1722747013.069974,12108634.0
1722747023.8222208,12108823.0
1722747033.6530135,12108967.0
1722747043.7901864,12109129.0
1722747053.6219287,12109264.0
1722747063.7588007,12109453.0
1722747073.5887098,12109669.0
1722747083.726739,12109777.0
1722747093.5570152,12109948.0
1722747103.694561,12110155.0
1722747113.525239,12110272.0
1722747123.0482934,12110434.0
1722747133.8014395,12110650.0
1722747143.6310835,12110767.0
1722747153.4613547,12110929.0
1722747163.2919254,12111145.0
1722747173.736873,12111253.0
1722747183.5672653,12111433.0
1722747193.397429,12111640.0
1722747203.8424993,12111739.0
1722747213.6731064,12111937.0
1722747223.8103886,12112135.0
1722747233.6410544,12112234.0
1722747243.7785892,12112378.0
1722747253.6090658,12112531.0
1722747263.7472718,12112675.0
1722747273.577093,12112873.0
1722747283.7147093,12113071.0
1722747293.852591,12113188.0
1722747303.6829875,12113359.0
1722747313.5134976,12113575.0
1722747323.651467,12113692.0
1722747333.7890897,12113854.0
1722747343.6192484,12114070.0
1722747353.7571208,12114178.0
1722747363.5879703,12114340.0
1722747373.7254014,12114565.0
1722747383.5552204,12114673.0
1722747393.6929584,12114871.0
1722747403.8312225,12115069.0
1722747413.6611402,12115168.0
1722747423.7984257,12115312.0
1722747433.230729,12115456.0
1722747443.7668912,12115609.0
1722747453.597269,12115798.0
1722747463.2357047,12116005.0
1722747473.5653985,12116095.0
1722747483.3960814,12116284.0
1722747493.282203,12116491.0
1722747503.6715784,12116617.0
1722747513.8093202,12116779.0
1722747523.6397421,12116986.0
1722747533.7776277,12117103.0
1722747543.607474,12117256.0
1722747553.4381638,12117481.0
1722747563.5757895,12117589.0
1722747573.713585,12117778.0
1722747583.8508132,12117976.0
1722747593.6813917,12118093.0
1722747603.8190327,12118237.0
1722747613.6494718,12118381.0
1722747623.787178,12118534.0
1722747633.6180012,12118723.0
1722747643.7554853,12118885.0
1722747653.5854604,12119020.0
1722747663.7234857,12119209.0
1722747673.0086045,12119425.0
1722747683.691325,12119542.0
1722747693.8291612,12119704.0
1722747703.6595457,12119911.0
1722747713.797438,12120028.0
1722747723.6275651,12120190.0
1722747733.765618,12120415.0
1722747743.5959988,12120523.0
1722747753.7337537,12120712.0
1722747763.563813,12120928.0
1722747773.1534343,12121027.0
1722747783.8394766,12121171.0
1722747793.9773536,12121270.0
1722747803.8074138,12121477.0
1722747813.6381245,12121666.0
1722747823.775531,12121828.0
1722747833.6058133,12121963.0
1722747843.7439013,12122152.0
1722747853.0331283,12122377.0
1722747863.7124784,12122485.0
1722747873.849359,12122656.0
1722747883.0657766,12122863.0
1722747893.6595445,12122989.0
1722747903.6489975,12123142.0
1722747913.2800734,12123367.0
1722747923.6159744,12123475.0
1722747933.447334,12123637.0
1722747942.9700277,12123727.0
1722747953.7218575,12123961.0
1722747963.5523672,12124105.0
1722747973.075456,12124204.0
1722747983.8277798,12124402.0
1722747993.3505213,12124591.0
1722748003.7954466,12124753.0
1722748013.6264305,12124888.0
1722748023.4563413,12125086.0
1722748033.594263,12125302.0
1722748043.7318084,12125410.0
1722748053.2093916,12125581.0
1722748063.7001843,12125788.0
1722748073.5304482,12125905.0
1722748083.2317274,12126058.0
1722748093.0880148,12126274.0
1722748103.6362636,12126391.0
1722748113.773731,12126553.0
1722748123.2967534,12126769.0
1722748133.7418356,12126877.0
1722748143.5725808,12127030.0
1722748153.7101197,12127138.0
1722748163.540825,12127354.0
1722748173.6785283,12127552.0
1722748183.816379,12127714.0
1722748193.6461637,12127876.0
1722748203.7844613,12128065.0
1722748213.6143289,12128281.0
1722748223.7522814,12128398.0
1722748233.5838966,12128587.0
1722748243.7203906,12128794.0
1722748253.5505264,12128911.0
1722748263.68829,12129064.0
1722748273.2116678,12129280.0
1722748283.656694,12129397.0
1722748293.714332,12129559.0
1722748303.6279101,12129775.0
1722748313.7622206,12129883.0
1722748323.5927734,12130036.0
1722748333.2631743,12130126.0
1722748343.2544167,12130324.0
1722748353.3910868,12130513.0
1722748363.8361614,12130675.0
1722748373.6674457,12130810.0
1722748383.8044543,12130999.0
1722748393.0205758,12131215.0
1722748403.7721334,12131296.0
1722748413.603178,12131494.0
1722748423.43544,12131701.0
1722748432.9564238,12131809.0
1722748443.709288,12131971.0
1722748452.9245832,12132187.0
1722748463.6773326,12132304.0
1722748473.8140287,12132466.0
1722748483.644505,12132682.0
1722748493.782504,12132790.0
1722748503.6127763,12132943.0
1722748513.4435277,12133033.0
1722748523.5813315,12133222.0
1722748533.7186148,12133420.0
1722748543.549633,12133573.0
1722748553.686894,12133717.0
1722748563.8240814,12133906.0
1722748573.040507,12134113.0
1722748583.792511,12134203.0
1722748593.6235259,12134401.0
1722748603.7605634,12134599.0
1722748613.591596,12134725.0
1722748623.7286777,12134887.0
1722748633.559417,12135103.0
1722748643.6965287,12135229.0
1722748653.8347867,12135391.0
1722748663.6651418,12135607.0
1722748673.8032553,12135715.0
1722748683.633499,12135868.0
1722748693.1567342,12135958.0
1722748703.6011238,12136147.0
1722748713.7387497,12136345.0
1722748723.5692766,12136498.0
1722748733.7069006,12136642.0
1722748743.8444867,12136831.0
1722748753.6748903,12136984.0
1722748763.8124702,12137128.0
1722748773.6432364,12137326.0
1722748782.85956,12137524.0
1722748793.6114578,12137641.0
1722748803.7497158,12137803.0
1722748813.2882757,12138019.0
1722748823.7171223,12138136.0
1722748833.5474994,12138307.0
1722748843.3780751,12138514.0
1722748853.8226006,12138622.0
1722748863.353947,12138775.0
1722748873.7911882,12138865.0
1722748883.6215966,12139063.0
1722748893.7591698,12139261.0
1722748903.5894697,12139369.0
1722748913.727254,12139558.0
1722748923.1849732,12139747.0
1722748933.143385,12139900.0
1722748943.8329341,12140044.0
1722748953.6636567,12140242.0
1722748963.801278,12140440.0
1722748973.6355731,12140530.0
1722748983.1639216,12140719.0
1722748993.5995514,12140935.0
1722749003.1949768,12141043.0
1722749013.5758705,12141214.0
1722749023.7059207,12141439.0
1722749033.8429885,12141556.0
1722749043.6740587,12141709.0
1722749053.8119967,12141934.0
1722749063.6419234,12141961.0
1722749073.7793233,12142186.0
1722749083.6112492,12142294.0
1722749093.747624,12142474.0
1722749103.586037,12142672.0
1722749113.1013825,12142825.0
1722749123.8540676,12142969.0
1722749133.6841447,12143167.0
1722749143.8211448,12143320.0
1722749153.6515024,12143455.0
1722749163.7894003,12143653.0
1722749173.620126,12143869.0
1722749183.7574143,12143977.0
1722749193.5961144,12144148.0
1722749203.7257175,12144355.0
1722749213.5564332,12144472.0
1722749223.701723,12144625.0
1722749233.8321538,12144841.0
1722749243.662117,12144877.0
1722749253.7997763,12145093.0
1722749263.6305792,12145219.0
1722749273.767807,12145399.0
1722749283.6060307,12145597.0
1722749293.429757,12145705.0
1722749303.5663533,12145903.0
1722749312.7637055,12146101.0
1722749323.8415177,12146254.0
1722749333.6720273,12146389.0
1722749343.8094935,12146578.0
1722749353.947533,12146794.0
1722749363.7781742,12146911.0
1722749373.6082969,12147073.0
1722749383.1316483,12147280.0
1722749393.576428,12147397.0
1722749403.7144463,12147550.0
1722749413.2373476,12147766.0
1722749423.6822226,12147802.0
1722749433.512688,12148018.0
1722749443.6502786,12148135.0
1722749453.7878864,12148324.0
1722749463.6194048,12148513.0
1722749473.4490688,12148621.0
1722749483.5867975,12148819.0
1722749493.7246792,12149017.0
1722749503.8616812,12149170.0
1722749513.6922905,12149305.0
1722749523.8299067,12149494.0
1722749533.045961,12149710.0
1722749543.7981112,12149818.0
1722749553.628608,12149989.0
1722749563.4596715,12150196.0
1722749573.5967386,12150313.0
1722749583.7344174,12150466.0
1722749593.5651453,12150682.0
1722749603.702577,12150718.0
1722749613.839873,12150934.0
1722749623.1250207,12151051.0
1722749633.8083236,12151204.0
1722749643.6389575,12151429.0
1722749653.7762818,12151546.0
1722749663.608049,12151726.0
1722749673.7449403,12151933.0
1722749682.6531231,12152077.0
1722749693.712696,12152221.0
1722749703.543066,12152410.0
1722749713.1292028,12152572.0
1722749723.3286085,12152707.0
1722749733.64895,12152905.0
1722749743.4791958,12153103.0
1722749753.3096387,12153229.0
1722749763.754578,12153382.0
1722749773.5851297,12153598.0
1722749783.7229161,12153715.0
1722749793.553252,12153877.0
1722749803.690855,12153967.0
1722749813.828796,12154120.0
1722749823.1933715,12154336.0
1722749833.4892654,12154453.0
1722749843.5815616,12154633.0
1722749853.7647157,12154840.0
1722749863.5960717,12154939.0
1722749873.4260685,12155128.0
1722749883.5632913,12155317.0
1722749893.7012236,12155470.0
1722749903.8388464,12155614.0
1722749913.6689956,12155821.0
1722749923.8069484,12156028.0
1722749933.0894666,12156145.0
1722749943.7753167,12156307.0
1722749953.6057255,12156523.0
1722749963.1288986,12156640.0
1722749973.5738757,12156802.0
1722749983.7111135,12156892.0
1722749993.5415509,12157045.0
1722750003.6795144,12157270.0
1722750013.8168287,12157369.0
1722750023.647444,12157531.0
1722750033.7853868,12157765.0
1722750043.61542,12157882.0
1722750053.7531111,12158062.0
1722750063.5839024,12158260.0
1722750073.3479395,12158413.0
1722750083.5518658,12158557.0
1722750093.6895914,12158755.0
1722750103.8267815,12158953.0
1722750113.6577296,12159043.0
1722750123.7955797,12159232.0
1722750133.6256602,12159448.0
1722750143.4562778,12159556.0
1722750153.5945954,12159727.0
1722750163.7314546,12159934.0
1722750173.5621402,12159970.0
1722750183.6996312,12160186.0
1722750193.8371186,12160303.0
1722750203.6679919,12160456.0
1722750213.8054178,12160690.0
1722750223.3285394,12160789.0
1722750233.7739289,12160978.0
1722750243.157723,12161167.0
1722750253.4345863,12161320.0
1722750263.571974,12161464.0
1722750273.7095919,12161662.0
1722750283.5401688,12161860.0
1722750293.677605,12161950.0
1722750303.8153968,12162148.0
1722750313.032463,12162229.0
1722750323.783338,12162472.0
1722750333.614233,12162607.0
1722750343.7519703,12162733.0
1722750353.5819042,12162886.0
1722750363.7200882,12163111.0
1722750373.5503526,12163228.0
1722750383.687878,12163408.0
1722750393.8256724,12163615.0
1722750403.656106,12163714.0
1722750413.793413,12163903.0
1722750423.6244826,12164092.0
1722750433.4548624,12164254.0
1722750443.8994343,12164389.0
1722750453.7299662,12164587.0
1722750463.5604544,12164785.0
1722750473.6984913,12164911.0
1722750483.5283206,12165064.0
1722750493.1416748,12165280.0
1722750503.80402,12165316.0
1722750513.63438,12165532.0
1722750523.7721953,12165649.0
1722750533.602235,12165802.0
1722750543.7399535,12166027.0
1722750553.2359927,12166135.0
1722750563.708452,12166288.0
1722750573.8460767,12166513.0
1722750583.676021,12166621.0
1722750593.8139586,12166810.0
1722750603.6442513,12166999.0
1722750613.7822742,12167152.0
1722750623.6125278,12167296.0
1722750633.750317,12167494.0
1722750643.5805898,12167701.0
1722750653.7179916,12167791.0
1722750663.5501168,12167998.0
1722750673.686543,12168214.0
1722750683.8237255,12168322.0
1722750693.654545,12168457.0
1722750703.791939,12168592.0
1722750713.6227329,12168745.0
1722750723.4532082,12168952.0
1722750733.2833257,12169069.0
1722750743.4209933,12169231.0
1722750753.558612,12169456.0
1722750763.3890154,12169564.0
1722750773.5270553,12169753.0
1722750783.6665313,12169942.0
1722750793.8021305,12170104.0
1722750803.3253176,12170239.0
1722750813.7704527,12170437.0
1722750823.6012661,12170635.0
1722750833.4315212,12170725.0
1722750843.5687387,12170914.0
1722750853.3993967,12171130.0
1722750862.9711385,12171166.0
1722750873.674699,12171373.0
1722750883.8127565,12171499.0
1722750893.3355641,12171670.0
1722750903.7804594,12171886.0
1722750913.303662,12172003.0
1722750923.441155,12172183.0
1722750933.5786626,12172390.0
1722750943.7165737,12172489.0
1722750953.854218,12172678.0
1722750963.3310869,12172867.0
1722750973.5154192,12173029.0
1722750983.6531448,12173164.0
1722750993.7906952,12173362.0
1722751003.6213765,12173560.0
1722751013.7601106,12173650.0
1722751023.8962026,12173839.0
1722751033.7266688,12174055.0
1722751043.5573397,12174100.0
1722751053.6944573,12174334.0
1722751063.8325381,12174433.0
1722751073.6629379,12174622.0
1722751083.8006122,12174811.0
1722751093.631221,12174919.0
1722751103.769065,12175108.0
1722751113.599338,12175306.0
1722751123.7369149,12175450.0
1722751133.567308,12175612.0
1722751143.704981,12175801.0
1722751153.456421,12176008.0
1722751163.6732008,12176053.0
1722751173.166105,12176260.0
1722751183.9482496,12176386.0
1722751193.778834,12176539.0
1722751203.6091735,12176755.0
1722751213.1326802,12176872.0
1722751223.2702594,12177052.0
1722751233.7152393,12177259.0
1722751243.8527253,12177412.0
1722751253.6831093,12177547.0
1722751263.8207974,12177736.0
1722751273.3442492,12177898.0
1722751283.7888844,12178033.0
1722751293.0049465,12178186.0
1722751303.7576277,12178312.0
1722751313.8952172,12178474.0
1722751323.7254148,12178681.0
1722751333.2486172,12178807.0
1722751343.0787792,12178960.0
1722751352.9092383,12179185.0
1722751363.6613946,12179293.0
1722751373.7991667,12179482.0
1722751383.6294668,12179689.0
1722751393.4601843,12179797.0
1722751403.5975475,12179995.0
1722751413.428138,12180193.0
1722751423.2587857,12180337.0
1722751433.70364,12180490.0
1722751443.5342584,12180688.0
1722751453.3642194,12180859.0
1722751463.809516,12180994.0
1722751473.6401982,12181201.0
1722751482.675622,12181282.0
1722751493.6076605,12181444.0
1722751503.7452478,12181651.0
1722751513.5760977,12181777.0
1722751523.71364,12181930.0
1722751533.5438278,12182155.0
1722751543.0673528,12182263.0
1722751553.8193572,12182416.0
1722751563.3427033,12182641.0
1722751573.1733387,12182758.0
1722751583.6186056,12182938.0
1722751593.755707,12183154.0
1722751603.586466,12183343.0
1722751613.7234824,12183487.0
1722751623.1498592,12183685.0
1722751633.691602,12183847.0
1722751643.8298037,12183982.0
1722751653.6597257,12184189.0
1722751663.4905107,12184243.0
1722751673.451241,12184432.0
1722751683.766092,12184639.0
1722751693.596374,12184720.0
1722751703.7336934,12184918.0
1722751713.5645516,12185134.0
1722751723.3946807,12185251.0
